title,username,feedback,rating,date,id
Great Company,"Anonymous Employee in Saint Paul, MN","Pros:Pay is good, great benefits, good atmosphere Cons:Not much development opportunity for Administrative staff. Advice to Management:Give Admins things to aspire to, a way to move up and not just hit a ceiling early in their career",3,2016-01-01T00:00:00.000Z,9049672
Great company to work for,Manufacturing Engineer Co-Op,"Pros:Great compensation, they really wanted me to learn, the people I worked with were great. Time from interview to offer was minimal, and human resources were very kind and helpful. Cons:The place where I worked was a town that had absolutely nothing to do. There weren't that many other interns, so that put a damper on things as well. Advice to Management:Invest more in your young talent. We are the future of the company. I never felt like the engineers I worked with were being heard, and that made my prospects look bleak.",5,2016-01-01T00:00:00.000Z,9048453
Great benefits and pay....sacrifice any semblance of a normal life,"Machine Operator in Aberdeen, SD","Pros:Benefits, insurance are great. Pay is good and there is plenty of overtime, almost too much available most of the year. Mindless work most of the time Cons:Culture in the factory is terrible especially for new employees-most of the veteran employees are almost aggressively mean to new employees. Management doesn't exist they stay in their offices and never get a sense of what is going on with employees in the factory. They are driven by production numbers and everything revolves around that regardless of if your machines do not operate well. Overtime can be almost too much you can potentially work over 30 days straight without a day off. Job can by physically demanding as well. You are required to work overtime so forget making plans a week in advance. Great place to work if you are single or hate your spouse/family. Advice to Management:They won't listen anyways, they never do unless someone gets injured.",2,2015-12-31T00:00:00.000Z,9040603
Maintenance Engineer,Anonymous Employee,"Pros:Good Atmosphere, but Not alot of diversity Cons:Great work not rewarded, just a pat on back Advice to Management:Start promoting capable operators to management",3,2015-12-31T00:00:00.000Z,9040423
R&D Intern,Anonymous Employee,Pros:Very interesting projects. 3M treats their interns very well. Cons:I do not have any complaints.,5,2015-12-28T00:00:00.000Z,9016417
If you have a creative mind do not apply,"Anonymous Employee in Austin, TX","Pros:I have sat here for a while and can not think of a good one. Cons:Focus is on maintaining not change or creativity. Lack of culture, and the group thing here rules all. If you do not conform you will not succeed. Advice to Management:95% of the people here have been here for 15+ years. Time to let them go if growth and change will happen.",2,2015-12-28T00:00:00.000Z,9013588
Frustrating,"Manager in Saint Paul, MN","Pros:Salary is high. International context. Smart people. Decent benefits. Variety of business models and products. Variety of roles from scientific through corporate and business support. Can have entire career here jumping across businesses and roles. Cons:Complex, siloed, political. Very middle-aged male/conservative. Not family-friendly. Some bullying, aggressive senior managers. Although assessment process exists and has clear rules, still a lot of scope for personal bias and no control mechanism is universally applied. Hiring process untransparent. Advice to Management:Be less hierarchical. Open up to diversity & new ways of doing things. Help new managers to assimilate better.",2,2015-12-27T00:00:00.000Z,9009430
Changes and more changes coming,"Anonymous Employee in Silver Spring, MD","Pros:Great, helpful coworkers. Management are nice and understanding. Flexible work schedules. Good health benefits and incentives. Cons:Structure changes has lead to decrease in career growth. Aspiring positions now just a job. Company in the process of selling HIS division Advice to Management:Be upfront with team. Let us know what is going on behind the scenes. Create career path.",3,2015-12-26T00:00:00.000Z,9003964
Consistently Back on Track,"Project Manager in Maplewood, MN",Pros:Good career development interest in their employees. Much better than with previous CEOs. Cons:Just keep what they are doing and the company will recover.,4,2015-12-25T00:00:00.000Z,8999113
Production Supervisor,Anonymous Employee,"Pros:Great Salary and benefits, fast paced, not stuck inside all day, many career paths Cons:Changing rotating schedule, micromanagement and lack of care for the workers",3,2015-12-24T00:00:00.000Z,8997771
Contractors - expect to be segregated.,"Anonymous Employee in Maplewood, MN","Pros:There are a lot of conveniences offered, including on-site ATMs for Wells Fargo, US Bank, and the 3Mer bank, a salon, Subway, Cafeteria, Food Trucks and a Farmers Market in the Summer. Cons:As with many large organizations, there is room for improvement to become more efficient. Processes could be more streamlined in many departments of the organization. Advice to Management:For larger projects, increase the head count for roles that create the work for downstream positions. You could decrease the margin between slow and busy periods for downstream positions, creating a more consistent workflow and decreasing the cost of personnel.",3,2015-12-23T00:00:00.000Z,8988886
Limited Advancement,"Anonymous Employee in Los Angeles, CA","Pros:Fairly good benefits although healthcare costs continue to rise. Usually a stable company although lay-offs are becoming more common. Cons:No profit sharing for hourly workers, very limited advancement opportunities. Tuition reimbursement is only for favorites of HR. Generally that is employees that already have a bachelors degree and need a masters. Advice to Management:Learn to value your better employees.",3,2015-12-22T00:00:00.000Z,8985720
One of the best for MT,Karnataka in Bangalore,"Pros:Great Work Culture, full autonomy, no micro management. flexibility at work Cons:HR not concerned about the intern, limited scope of interaction with other employees",5,2015-12-21T00:00:00.000Z,8969587
news,"Senior Manager Customer Service in Toronto, ON",Pros:great company to work for Cons:upward movement can take a while,4,2015-12-19T00:00:00.000Z,8962769
Lab Research Engineer,Anonymous Employee,"Pros:Get to learn and experience working in industry first hand, and 3M offers a broad line of products that use many cool technologies Cons:Its a traditional company that's a little on the older side, most employees are middle aged. Not as vibrant and energetic for the fresh college grads. Advice to Management:Management really takes advice from investors more than anything else, advancement is on the slower side compared to the industry, pay is really just +/-5% of the Median, not attractive enough for a premier company as 3M considers itself",4,2015-12-17T00:00:00.000Z,8949747
Great Company,Anonymous Employee,"Pros:Big company, lost of opportunity. Cons:Big company, easy to get lost",4,2015-12-16T00:00:00.000Z,8935280
Marketing Manager,"Marketing Manager in Indianapolis, IN",Pros:Have great benefits and learned valuable work skills. Cons:Difficult to advance unless you live in St. Paul.,3,2015-12-16T00:00:00.000Z,8933790
Finance contract,Anonymous Employee,Pros:Good hours good pay. Opportunities to learn many different processes Cons:Hard to get hired on full time. Lay offs are stressful hard to find jobs due to internal external postings Advice to Management:Hire from within the group to keep the talent and knowledge in the company,4,2015-12-14T00:00:00.000Z,8918683
Great Learning Experience for New Developer,Anonymous Employee,"Pros:Worked in a fantastic team with extremely smart people. Introduced to new technologies/development practices. Cons:Because of the corporate nature of the job, we were stuck using outdated software (e.g. Internet Explorer, Lotus Notes), and were unable to pursue our own way of doing things.",5,2015-12-14T00:00:00.000Z,8916706
Process Engineer,Anonymous Employee,"Pros:Flexable working hours, work-life balance Cons:Difficult to promote, years spent in company is important",4,2015-12-14T00:00:00.000Z,8915032
Great Benefits But,Marketing Coordinator,"Pros:Great benefits, competitive pay, lots of room to grown within the company because its so huge, but the culture is very conservative. Cons:You must learn to speak the passive-aggressive language if you want any chance of long-term success here. Advice to Management:Make a more sincere effort to recruit and retain diverse talent. Culture-reform is a must if you want to bring in top young talent.",4,2015-12-14T00:00:00.000Z,8914101
Marketing Intern,Anonymous Employee,Pros:Very challenging. Amazing opportunities to develop yourself in marketing through interesting projects. Very motivating culture. Cons:No follow up by managers for full time contracts for interns. No career plan for every employee.,5,2015-12-13T00:00:00.000Z,8909117
Production Operator,"Production Operator in Angleton, TX","Pros:Well respected has a large choice of careers Cons:Staff understaffed and overwhelmed, no enthusiasm and no accountability Advice to Management:Fill in staff with support staff",2,2015-12-13T00:00:00.000Z,8908059
Normal Benefits,Anonymous Employee,"Pros:Culture, training, growth opportunities Cons:Not many benefits, CEO just focus on stock because that is how he makes his money Advice to Management:Don't cut employees benefits. Pay is not competitive",3,2015-12-11T00:00:00.000Z,8895774
Chemist,"Chemist in Quapaw, OK","Pros:Great benefits, nice corporate interfacing, strong business model Cons:Since its so big you feel like its hard to move up. The performance indicators for individuals are dated and designed to keep everyone right where they are, unless you have a boss that really wants you to succeed. Advice to Management:Reformat how employees are graded, look at your middle management thats where the people that do nothing all day tend to hang out for years",4,2015-12-10T00:00:00.000Z,8885388
Operator,Anonymous Employee,"Pros:Good work environment. Good people to work with. Good pay as the Cottage Grove sight is union. If you work as an operator, never have to take work home with you. Nonstressful Cons:Rotating shifts are the worst. Coworkers talked very badly of management, made me weary of management. Advice to Management:Seemed alright to me. It was REALLY crazy to see how many office workers to actual floor workers there were. Coming from Uni, company has the same problem going for them as university does with administrators. Seriously, Uni admins numbered 1:1 or higher to professors.",4,2015-12-10T00:00:00.000Z,8883879
Great Place to work!,Anonymous Employee in Zürich,"Pros:I worked in 3M Switzerland & Austria for 3.5 years. The salary is generous and I felt they provide a comfortable working environment. 3M supports self initiative, so if you want to learn about something or improve something that is out of your job description this is generally encouraged. Cons:3M's culture is one of constant change and innovation. So it is crucial that one is flexible and change averse. If not it could rather be stressful to work in such an environment. Advice to Management:My managers ( I had over 5 during my time in 3M) were all very supportive and did all they could to get me the role I wanted.",4,2015-12-10T00:00:00.000Z,8881572
Please with 3M,Anonymous Employee,Pros:Great work life balance. Cons:With so many career employees it can be difficult to find opportunities for forward movement.,5,2015-12-09T00:00:00.000Z,8875427
Solid Employer,"Technical Aide in Saint Paul, MN","Pros:Great place to work with excellent career opportunities. Access to equipment and knowledge is not limited. Cons:Kind of a dull atmosphere, depends on where in 3M you work. Pay wasn't great compared to similar internships. Advice to Management:Make a personal connection with your employees, it seems like upper management positions are constantly changing.",4,2015-12-09T00:00:00.000Z,8874876
3m intern,Anonymous Employee,"Pros:I had great learning experience at 3M! Cons:During my internship, I did not find any Cons working at 3M!",5,2015-12-09T00:00:00.000Z,8873650
Cog in a wheel,Anonymous Employee,"Pros:interesting product portfolio, professional colleagues, opportunities available globally for those willing and capable Cons:huge bureaucracy, outdated technology, always cost cutting,",3,2015-12-09T00:00:00.000Z,8867820
Great Place to work,"Intern in Saint Paul, MN","Pros:Innovative, Well experienced personnel that are ready to answer any questions you might have Cons:Things can be slow. I guess every company has it'sown bureaucracy.",4,2015-12-07T00:00:00.000Z,8850191
"Good Company, but Out of Touch","Supply Chain Analyst in Saint Paul, MN","Pros:The pay is competitive and the workload is manageable. Because the company is so large and diversified, there are a lot of opportunities to work in different industries and in different roles. Average tenure at 3M is incredibly long (it's not uncommon for employees to have 30+ years at 3M) which I think speaks to the ability to have a career with a lot of variety all at one company. Additionally, there is a strong culture of learning and development. There are constantly seminars and forums for employees to engage in continuous learning and there is generally an enthusiasm around collaboration and continuous improvement. Cons:3M is largely behind other local Fortune 500 companies in terms of benefits for working parents. If you are thinking about accepting a position at 3M and have a family or are considering starting a family in the next 5 years, I would strongly encourage you to discern whether or not you have the financial means to take an unpaid FMLA and/or use all of your vacation time for parenting leave. For maternity leave, you are eligible for 6 - 8 weeks (depending on the type of delivery) of short term disability and any additional time must be taken unpaid. The short term disability benefit varies by years of service, but for most people I know around the office who are expecting they will receive one week of full pay (provided they don't use any sick days in the last 12 months) and 60% pay for the 6-8 weeks. Any leave a new mother wants to take beyond that is unpaid. In the worst case, if a woman must go on bedrest before leave, her family stands to take a huge financial hit. For paternity leave, the official policy of 3m is that one day can be used for the day of the birth. If a father would like to take parenting leave, he can either use vacation or take FMLA unpaid. These policies are in stark contrast to what other local Fortune 500 companies offer (Target recently announced two weeks paid paternity leave and has updated their maternity leave benefits for 2016, Thomson Reuters has 12 weeks paid for maternity and 2 weeks for paternity, UnitedHealth Group also offers 12 weeks paid for maternity leave, Best Buy offers 5 weeks paid for maternity). Additionally, only two weeks of paid vacation is offered to new employees in contrast to other competitors that offer three weeks (Boston Scientific, Target, TR, UnitedHealth Group). Lastly, despite a corporate initiative called ""Flex-Ability"", working from home is still a faux pax and you need to convince supervisors that it can be more productive and often essential to balance the needs of work and home. There is still a strong culture of ""butts in seats"". In an age where companies are acknowledging that employees are retained and more productive when they are able to balance their priorities at work and home, it seems short sighted that 3M likes to boast a competitive compensation package as well as a great company for women when its policies so clearly state the opposite. Advice to Management:It's no secret that the employee base at 3M is aging and many people are retiring. If the company wants to attract new talent, they need to make dramatic changes to parenting leave, vacation, and work accommodations. We live in a day and age where we're increasingly connected and work doesn't need to happen within the hours of 9 - 5 and in a 6x6 cube. Additionally, younger employees increasingly look for jobs that allow emoployees to be good stewards of their company and good parents. It's time to join countless other organizations and continue to make 3M a remarkable company.",3,2015-12-07T00:00:00.000Z,8850573
Good Company,Anonymous Employee,Pros:Good company Nice people Great benefits Cons:Nepotism- lots of people come from a long line of 3Mers Office politics Very conservative Advice to Management:Hire more women in upper management,4,2015-12-04T00:00:00.000Z,8827643
Application specialist,"Applications Specialist in Saint Paul, MN","Pros:Great opportunity to create new products using more than 40+ 3M technologies. Cons:Matrix organization, not enough entrance level positions in the lab. Advice to Management:Lead business knowing industry of our customers in details , create connections on decision maker levels with companies which are our customers to have long term vision.",4,2015-12-04T00:00:00.000Z,8822242
Good to be with,Anonymous Employee,Pros:Allows you to pitch your idea and bring it into this world. Cons:Employees tend to be uncooperative and relies mostly on others. Advice to Management:Management is actually very good. They take good care of all employees,4,2015-12-02T00:00:00.000Z,8800913
R&D Technician,"R&D Tech in Swansea, Wales","Pros:Great staff to work with, feels like we are a team working together. Good communication with staff from other sites, even around the world. Nice pay awards. Great holiday package that increases year on year. Cons:An over-reliance on contract and agency staff makes a weakness in some areas as it results in high staff turnover, often the hardest workers are the agency staff, who move on as soon as they are offered a job elsewhere. A high emphasis on years service when considering redundancies cause the company to regularly shed good, young staff. Your loss is another company's gain. Advice to Management:Take on the best agency and temp staff. Stop assuming that because someone has worked for you for 40 years they must be good at their job, judge everyone by merit of their accomplishments, not time served.",4,2015-12-02T00:00:00.000Z,8799145
Not the best career path,Chemist,"Pros:I get to do what I want most of the time, as long as I'm producing results. Cons:Promotions and pay increases are highly political. The business is often oriented around what will get your manager his/her next promotion. Advice to Management:Address the 'con' above. Provide consistency in recognition as you move up and away from the technical people you leave behind.",2,2015-12-01T00:00:00.000Z,8790062
Review,"Sales and Supply Chain Coordinator in Columbus, OH",Pros:The hours are flexible and the office is quiet. Co-workers are easy to get along with and are willing to help you if needed. Employees from other offices and locations are willing to learn and help you out as needed as well. Cons:They will not hire anyone full-time. They will only hire temporary/contracted workers. Therefore there is no PTO or benefits package. Upper management does not care how much work you do and are not willing to learn the business that they acquired. I would never recommend this company to a friend or family member. Advice to Management:You will get more productive work out of your employees if you treat them with the respect they deserve. If someone leaves the company hire a replacement and don't just pass on the work to the next guy without compensating them for their efforts. If you don't know what's going on within the company you will never be successful.,2,2015-12-01T00:00:00.000Z,8788847
line manager,Product Line Manager in Jeddah,Pros:cooperation team spirit reputation Cons:low salary management compensation if,4,2015-12-01T00:00:00.000Z,8788488
Sales Rep,Outside Sales Representative in Buenos Aires,Pros:Great coworking and team building. Cons:No bad things at all. Advice to Management:keep the 15% of time resources for new ideas. Engagement.,4,2015-11-30T00:00:00.000Z,8785311
Great company to work for overall!,"Research Specialist in Maplewood, MN","Pros:Good people, enthusiasm about science and creativity can be found everywhere, good benefits and salary, good access to equipment and helpful machine shop workers, new employee employee resource network really helps meet people across company, most experienced scientists are more than willing to meet with you and help you if they can Cons:Managers are increasingly unwilling to take risks on innovative ideas- many great product ideas are getting shelved for lack of division support- some buildings become silos if one does not take the initiative to meet other people in other divisions- a lot of manager turnover makes it difficult to get promoted- teams are increasingly selected based on skill set rather than who works well together- Advice to Management:Think longer term about product portfolio and take steps to invest in new technology now before its too late! Its okay if we don't know everything about the market before we launch the product, we will learn more as we go",4,2015-11-28T00:00:00.000Z,8766030
3M Review,"Corporate Scientist in Saint Paul, MN","Pros:Long term focus on innovation to drive growth and profitability along with supportive management that understand this and are willing to sponsor risk taking among the research staff and reward researchers who are successful innovators Cons:many in the senior management is in over the heads and is risk adverse, hence doesn't understand that innovation requires risk taking and support for it among the research staff. Advice to Management:Review the history of 3M and the culture of innovation that drove growth from the '60's through the 90's.",4,2015-11-28T00:00:00.000Z,8764517
Im sure the good old days were good,Anonymous Employee,"Pros:the products and services are great quality Cons:Leadership gaps, generational discrimination and a very stagnant workforce Advice to Management:The average employee age is well over 40. This is a huge issue",2,2015-11-26T00:00:00.000Z,8752595
Senior Product Engineer,Anonymous Employee,"Pros:Respected and valued their employees. They gave a high level responsibility to the projects direction and monetary expenditures to Senior Engineers. Cons:At times, could be slow to act on major project decisions. Advice to Management:Trust the Math, It does not lie.",5,2015-11-23T00:00:00.000Z,8732456
A big company of innovation,Anonymous Employee,"Pros:Innovation Care about customer, investor and employee Cons:Too much sensitive on Wallstreet. Unclear long term strategy",4,2015-11-22T00:00:00.000Z,8720149
Review,Anonymous Employee,"Pros:Freedom to do what you want in many cases. Cons:A large company, so it comes with the bureaucracy and red tape you'd expect.",4,2015-11-21T00:00:00.000Z,8711451
Engineering Lab Employee,Lab Technician in Bangalore,"Pros:Great benefits, room for advancement and relocation. Cons:You will be a spec of dust in the 3M universe. Your effort and dedication will not be noticed and you will always be expendable. They will buy your company, acquire the technology and then close it out. Advice to Management:Recognize accomplishments and hard work, the people are what makes a company not the financial gain . The success in capital gain comes from the hard work of your employees.",3,2015-11-20T00:00:00.000Z,8703171
3M Russia,Marketing Specialist in Bangalore,"Pros:The best company for young specialists. Nice corporate culture, good attitude to employees. Cons:Some problems with business processes. Too large to compete effectively on fast markets",5,2015-11-20T00:00:00.000Z,8702513
Bad experience,Channel Sales Manager in Bangalore,"Pros:Good facilities for sales force. Better connectivity, Good package & remuneration. Cons:Lot of confusion in the processes of the company. No clarity on the policies. Sudden changes in top management decisions. Reporting system, Difficult to adjust to the senior management attitude. Very commanding behaviour of the management. No time frame provided to learn things. You need to be master of skills in all the ways to handle them. Harassment from manager. Screwing personal life happiness. Unhealthy working environment. No support only results. Advice to Management:Company is great but working managerial people are not at all good...which makes people to switch to other jobs. Highly professionalism is required but it should not hurt others emotions & their self respect.",1,2015-11-19T00:00:00.000Z,8694399
Business Manager,Anonymous Employee,Pros:Ownership of business and great organizational culture Cons:Very political. Sometimes grow depends on that,3,2015-11-18T00:00:00.000Z,8685458
Manager,Anonymous Employee,"Pros:None, nothing positive comes to mind! Cons:Everything, no work life balance, horrible benefits, low employee moral, no annual bonuses unless you were one of the few that joined years ago, dated systems, no plans in investing in proper resources which would help the company save $ rather than lose money. Advice to Management:Spend more time and resources to your non sales employees. Over the years you've lost some great talent b/c upper management, that is CEO sees his employees as replaceable.",1,2015-11-17T00:00:00.000Z,8671077
3M Sales Rep,Anonymous Employee,"Pros:Culture, benefits, people willing to help you, do not micro manage Cons:Large corp. cutting spendings Advice to Management:continue not to micro manage",4,2015-11-17T00:00:00.000Z,8668791
Well-paced daily work,Anonymous Employee,"Pros:Well-balanced working hours, flexible check-in and check-out. Good supervisors and colleagues. Cons:Not energetic enough for young employees. The rest area is not big enough. Advice to Management:Add more innovations to the R&D department.",4,2015-11-17T00:00:00.000Z,8666311
Sales representative,Anonymous Employee in Seoul,Pros:Has a excellent atmosphere to build up the opinion to business side. Cons:Has some employee who has a very old fashion culture of the company Advice to Management:Do not focus on short term business.,2,2015-11-16T00:00:00.000Z,8654306
Business Marketing Manager,Anonymous Employee,"Pros:t is an ethical company, applies technology in several markets, values the sale value and the presence in several markets encourage their employees to be constantly learning. Cons:there is much bureaucracy, has very slow processes, extremely conservative to make decisions and choose hesitate much in a really innovative way of a path or operational efficiency in commercial and production processes. Advice to Management:Senior management should take the fact that it is not an innovator, although the market intensely communicate this message, choose which way to go without hesitation and, in fact, to hire good people, let them work.",3,2015-11-14T00:00:00.000Z,8645013
Positive culture good outlook,Anonymous Employee,Pros:Great company with very good hard working people. Lots of opportunity for career progression and advancement. Good on the job learning opportunities Cons:Very large company making it hard to get to know all the decision makers. Political and career advancement is predicated on who you know or how long you have been with the company.,4,2015-11-14T00:00:00.000Z,8644311
Strong Company with Good Values,Anonymous Employee,"Pros:3M has been a good company in the Minnesota. 3M promotes United Way, does a good effort at keeping employees within the company and hiring positions internally. Cons:Can be difficult to find jobs during a hiring freeze. Hiring Requisitions have preference for internal employees. Advice to Management:Employing more young employees to replace retirees from ""Baby Boomer"" generation.",4,2015-11-14T00:00:00.000Z,8644175
Account Manager,Anonymous Employee,"Pros:Great benefits, good pay, well treated employees. Fantastic position and company Cons:Difficult to navigate the large corporation: makes complex sales process even more complex.",5,2015-11-12T00:00:00.000Z,8629628
Great internship experience,"Internship in Saint Paul, MN","Pros:The people are amazing and everyone was super helpful. I worked on projects mostly individually, but could always go to my supervisor to ask questions. Once I was trained, I was trusted to take care of my work. Cons:I had to deal with Lotus notes when I first arrived, but toward the end of the internship that was no longer a problem. Looking back, I cannot think of anything that really stuck out to me that I didn't like. Advice to Management:I would tell them to keep doing what they are doing with respect to their interns. I really enjoyed my time there and recommend 3M as a company highly.",5,2015-11-10T00:00:00.000Z,8600780
Outside Sales,"Account Manager in San Francisco, CA","Pros:Great work culture, interesting products & applications Cons:Slow moving corporate environment - occasionally hinders sales/legitimacy in front of customers Advice to Management:Need to get with the times - new businesses are fast-paced",5,2015-11-10T00:00:00.000Z,8597514
Good company,"Outside Sales Representative in Seattle, WA",Pros:-Great company- lots of responsibilities for outside reps so you get a lot of great experience quickly. -Everyone is really nice and easy to work with at HQ and in the field -Lots of support for sales people Cons:-Very conservative; not the most fun company to work for -Weak company culture -Opportunities for advancement are not outlined. It takes forever to get into management. Advice to Management:Work to develop a stronger company culture that will help attract and retain young people.,4,2015-11-09T00:00:00.000Z,8592749
Engineering,Anonymous Employee,Pros:Allow ample opportunity to succeed. Cons:Resources are limited due to facility size,4,2015-11-09T00:00:00.000Z,8589228
Manufacturing Engineer,"Engineer in Prairie du Chien, WI","Pros:Valuable training regarding manufacturing methods/principles, which could then be practiced and applied to expectations Easy to find good people willing to contribute towards improvement Supported local schools/community Made efforts towards making safety an achievable goal Cons:Cons from working in plant environment Pay could not keep up with performance Plant department management tolerated poor performance Plant department management not held accountable to be involved with positive behavior recognition Common for production supervision to not feel empowered to make decisions with production issues, resulting in frequent midnight calls/long hours to engineers Advice to Management:Focusing performance on accomplishing achievements for advancement gets in the way of being an effective manager. Pay attention, listen to people, and do something for people you are representing.",3,2015-11-07T00:00:00.000Z,8570593
"Good company, but boring people and boring products",Anonymous Employee,"Pros:Very successful, a well-oiled machine Lots of promotional opportunity as baby boomers will retire Very good work/life balance Cons:Kinda boring, stale culture Care more about face time than performance (at least in my division) Advice to Management:Make it more appealing to younger generation. Make some cultural changes.",3,2015-11-06T00:00:00.000Z,8562138
Engineering Intern,"Intern in Saint Paul, MN","Pros:Got to play and research different robotic solutions for manufacturing. As a result, work was flexible and interesting. There is space for creativity and fun. Cons:Work can tend to be slow. It seems that there is a gap between the current generation and the older generation that works there. Pay could be better. Advice to Management:Increase pay. Motivate your interns and co-ops more. There is potential for a great amount of work; you should take advantage of it.",4,2015-11-05T00:00:00.000Z,8557067
Senior Manager,"Anonymous Employee in Bracknell, England","Pros:Great environment for learning and developing, really encourage self development and give you the freedom to do so. encourage ownership and decision making but within strong structure and guidelines Cons:Increasing numbers driven, targets are king and can put people under pressure. downsizing in the past means many people are doing multiple people roles Advice to Management:Think of what you are gaining and losing when restructuring",3,2015-11-05T00:00:00.000Z,8555165
Human Resources Intern,"Human Resources Intern in Saint Paul, MN",Pros:Collaborative Culture Friendly People Competitive Salaries Great Benefits Global Company Company Invests In employees Cons:It's in Minnesota. They're going through a hiring freeze. Promotions take time.,4,2015-11-05T00:00:00.000Z,8553486
Review,Anonymous Employee,"Pros:Great people to work with, experienced team, flexible scheduling. Cons:No major cons for me.",4,2015-11-05T00:00:00.000Z,8548387
Good company scary division,"Anonymous Employee in River Falls, WI",Pros:A lot of visibility in the position throughout company. Opportunities to advance and to gain training needed. Cons:purification needs to move into the current day and age. Behind the times. Too much turn over with engineers and support groups. Advice to Management:Make it worth saying in division and pay talented individuals,2,2015-11-04T00:00:00.000Z,8541530
Product Development,"Product Development Engineer in Minneapolis, MN","Pros:Big company, lots of variety. Excellent technical staff, excellent for exchange of ideas and expertise Cons:Pay is low and package no longer makes up for it. Job situation is unstable in product development, projects arbitrarily cut. Management seems to have forgotten how to invest in new product development. Bureaucracy has become overwhelming. Advice to Management:Listen to your technical people. Product development is a skill developed with experience, not something you can assign to just anyone.",3,2015-11-04T00:00:00.000Z,8541314
its ok,Anonymous Employee,Pros:good company and stuff yes Cons:not always good company no,4,2015-11-04T00:00:00.000Z,8538567
Manager,Anonymous Employee in Bangalore,Pros:One of the best company to work with. Good environment and better prospect to growth. Cons:Some of the persons may have to wait for long time for growth. Boss's are biased. Advice to Management:Direction from top leadership is lacking.,4,2015-11-02T00:00:00.000Z,8506249
Don't let them fool you . Innovation is not there the 100 year old plan no longer works.,"Lab Manager in Minneapolis, MN","Pros:Good benefits, great if your progressive otherwise not so much. They have rewards for jobs well done but still will not hesitate to use you as the company sees fit. Being transfer or eliminate jobs. Cons:Too many meetings that yield no results. Poor innovation doing to many things and not doing any of them well. Prices are remaining to high in retail markets . Are not going to be able to compete. Getting rid of experienced workers thinking that will solve there financial turn downs, which is a poor idea. They are laying people off and they are denying it. Beware of excepting employment with them. Advice to Management:Keep your experience and cultivate the young employs. Be honest with your employees and more helpful",3,2015-11-01T00:00:00.000Z,8501128
3M still one of the best,Anonymous Employee,Pros:3M still offers some of the best benefits. Cons:Management tends to be disconnected with hourly employees. Advice to Management:Visit with floor people. They are the ones with the experience and have some really good ideas. Empower the employee and let them help with improvements.,4,2015-11-01T00:00:00.000Z,8499033
Senior Sales Specialist,Senior Sales Specialist,"Pros:3M is a fast growing company to work, more opportunity to develop and moving around. Cons:3M Malaysia currently handled by Japan, managing director. He is changing the whole organization into Japanese MNC style, which is not suit to 3M US way. This stopping their employees from growing the way they wanted. Advice to Management:Please develop the company in US MNC ways!",3,2015-10-31T00:00:00.000Z,8494480
When a small/medium sized company meets a conglomerate,"Systems Solution Team Manager in Pasadena, CA","Pros:The people make this place a fun and exciting place to work. Being a part of a conglomerate means you have a lot of opportunities to do something different. Cons:There was so much time spent on managing the process, enforcing the process, and ensuring compliance to the rules that not much work is completed during normal business hours. There is too much focus on the numbers every quarter. Even though there are a lot of opportunities open, it's very difficult to transfer into a new role without having the old one still attached to you. Advice to Management:As a division which is part of something vastly bigger, i understand it becomes a numbers game every quarter. However, the employees just need to be able to given an environment where they can work to their fullest potential without worrying about how t he numbers affect their jobs. To be honest, it should be managment's job to worrying about the numbers and come up with creative solutions to achieve them without passing this burden onto their employees; that's why they get the big bucks.",3,2015-10-30T00:00:00.000Z,8486707
Software Engineer,"Anonymous Employee in Murray, UT",Pros:Stability for many years Good benefits Good salary Cons:Corp is destroying this great business. Huge uncertainty about jobs since Sep. Advice to Management:Keep the teams together by communicating regularly. Provide a clear career advancement. Work life balance is important do something about it.,3,2015-10-28T00:00:00.000Z,8460201
Lack of Management within Consulting Services,"Consultant in Atlanta, GA","Pros:The 3M retirement package; healthcare benefit selection package; direct deposit. Cons:Senior Management lacks basic management skill sets, but rather are a group of nurse consultants promoted to their positions based upon friendships. Advice to Management:Stop the favoritism",1,2015-10-28T00:00:00.000Z,8456497
"Ok, but many questionable changes",Anonymous Employee,"Pros:Good Corporate support and opportunity for technical specialization and excellence. Teamwork at all levels. Committed and dedicated management within local plants. Cons:Slow career growth. Management positions to insider networks only. Relocation required every 2-3 years if one wants to advance. Limited opportunities to grow at a fixed site. Recent changes with a strong emphasis on cost cutting and flat organizational structure. Reduction in benefits. Minimal investment in non-management staff. Advice to Management:Stop wasting billions of dollars in buying back shares (at the top of the market, no less) and invest more in productive employees and in facilities. Benchmarking pay and benefits in a way that increases incomes for Director level and up while decreasing it for everybody else is only smart until it isn't. For an organization over 100 years old, the top management appears very short-sighted.",4,2015-10-27T00:00:00.000Z,8454981
Marketing Coordinator,"Marketing Specialist in Saint Paul, MN","Pros:convenient, diverse workplace with an abundance of talent. Many interesting aspects about 3M and its people. Great products Cons:management, growth of employees. Changing culture, not sure how to handle. Behind on technology and now relying on the millennial's to fulfill what the long-timers have in their experience Advice to Management:Take time to understand your people, maximize their strengths, coach and develop",4,2015-10-27T00:00:00.000Z,8452647
